Accident ID,Date,Time,Latitude,Longitude,Location,Weather Condition,Road Condition,Vehicles Involved,Casualties,Turning Radii,Steep Slope Angles,Cause
2a97dbbf,5/21/2023,12:24:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Rain,Dry,3,10,10,11,Speeding
a6fdf52d,5/21/2023,1:40:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Fog,Under Construction,5,2,7,7,Distracted Driving
3972edc5,5/21/2023,3:48:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Hail,Wet,4,6,14,14,Distracted Driving
3850121f,5/21/2023,5:11:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Frost,Gravel,1,5,14,14,Mechanical Failure
40959830,5/21/2023,7:58:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Hail,Dry,5,8,14,14,Speeding
fff15a5b,5/21/2023,11:18:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Clear,Gravel,1,9,6,10,Reckless Driving
0f4caa7f,5/21/2023,12:06:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Frost,Gravel,3,10,8,8,Reckless Driving
778c467d,5/21/2023,5:14:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Storm,Icy,4,10,12,12,Reckless Driving
30390551,5/21/2023,7:13:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Frost,Under Construction,1,2,6,9,Drunk Driving
b4136521,5/22/2023,2:03:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Storm,Gravel,1,7,14,14,Weather Conditions
9791a808,5/22/2023,4:01:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Clear,Dry,1,7,8,13,Distracted Driving
6d9c39a5,5/22/2023,4:41:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Hail,Icy,1,9,7,10,Speeding
5914abc2,5/22/2023,5:02:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Fog,Icy,1,7,10,11,Mechanical Failure
9dfe714a,5/22/2023,6:42:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Fog,Frosty,5,1,7,10,Distracted Driving
b39d8d82,5/22/2023,7:17:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Hail,Gravel,3,3,8,8,Drunk Driving
3a9d690d,5/22/2023,9:53:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Rain,Dry,3,8,10,11,Speeding
ccbad7cf,5/22/2023,10:33:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Hail,Dry,2,5,14,14,Mechanical Failure
8d623e55,5/22/2023,6:08:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Hail,Under Construction,4,5,14,14,Distracted Driving
187210a4,5/22/2023,11:18:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Fog,Dry,2,0,12,12,Weather Conditions
83aa7fcf,5/23/2023,12:03:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Clear,Frosty,1,2,8,8,Weather Conditions
fed27cdc,5/23/2023,12:06:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Hail,Wet,3,2,7,7,Speeding
b4ae8728,5/23/2023,12:36:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Fog,Under Construction,3,4,12,12,Speeding
4d474299,5/23/2023,5:53:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Clear,Icy,1,6,7,7,Distracted Driving
a00fc2f6,5/23/2023,8:03:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Clear,Wet,3,0,10,12,Drunk Driving
46d234cf,5/23/2023,10:37:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Frost,Wet,1,10,6,9,Weather Conditions
57558d68,5/23/2023,10:58:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Clear,Under Construction,5,2,8,13,Weather Conditions
011619c3,5/23/2023,12:17:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Hail,Frosty,5,3,7,7,Drunk Driving
b2e60bc9,5/23/2023,6:29:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Hail,Gravel,1,7,7,10,Reckless Driving
ad87b1e6,5/23/2023,6:53:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Storm,Dry,4,0,14,14,Weather Conditions
b5d98104,5/23/2023,9:42:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Rain,Gravel,3,0,6,9,Drunk Driving
c3aa3b94,5/23/2023,9:45:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Icy,2,3,6,9,Speeding
da05c4dc,5/24/2023,12:31:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Frost,Wet,2,6,7,10,Speeding
fe46de8a,5/24/2023,1:54:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Fog,Frosty,2,3,6,9,Weather Conditions
6f4901fd,5/24/2023,2:39:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Frost,Icy,3,5,6,9,Distracted Driving
8f22d440,5/24/2023,4:38:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Storm,Gravel,3,6,10,11,Distracted Driving
9a1f0fc5,5/24/2023,9:04:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Rain,Under Construction,1,5,7,7,Speeding
cc249140,5/24/2023,12:36:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Rain,Gravel,3,10,8,8,Reckless Driving
5dc1d2ba,5/24/2023,2:33:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Hail,Icy,1,2,12,12,Speeding
2dca593f,5/24/2023,4:46:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Hail,Icy,5,0,7,7,Mechanical Failure
bb5a15f5,5/24/2023,6:10:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Storm,Dry,3,4,14,14,Speeding
9488f7fd,5/24/2023,7:25:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Rain,Dry,1,7,6,9,Weather Conditions
a104cf15,5/24/2023,9:39:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Frost,Dry,2,7,10,11,Reckless Driving
465d969b,5/24/2023,10:01:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Rain,Under Construction,5,6,10,11,Reckless Driving
b9666813,5/24/2023,11:08:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Hail,Wet,3,5,6,10,Distracted Driving
fed0baf7,5/25/2023,12:04:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Rain,Under Construction,4,1,10,12,Mechanical Failure
0519c96d,5/25/2023,12:36:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Frost,Under Construction,1,6,8,8,Distracted Driving
1e362a4a,5/25/2023,1:40:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Clear,Wet,3,0,6,10,Drunk Driving
c8b2c1c5,5/25/2023,1:57:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Hail,Wet,5,7,8,8,Weather Conditions
f34b32be,5/25/2023,3:34:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Frost,Frosty,3,4,6,9,Weather Conditions
50a0cf59,5/25/2023,5:02:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Fog,Frosty,4,4,8,8,Reckless Driving
77d4aa6e,5/25/2023,7:23:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Hail,Dry,3,8,6,10,Reckless Driving
f6703c4d,5/25/2023,9:12:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Fog,Wet,2,1,7,7,Speeding
26e78182,5/25/2023,12:57:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Storm,Dry,3,10,14,14,Distracted Driving
1924dbd0,5/25/2023,1:13:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Rain,Gravel,5,10,14,14,Reckless Driving
742c91d6,5/25/2023,6:53:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Hail,Wet,4,9,8,13,Drunk Driving
5d65dab9,5/25/2023,8:55:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Hail,Under Construction,5,7,7,10,Weather Conditions
9d2010e7,5/25/2023,9:31:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Clear,Dry,1,5,10,11,Mechanical Failure
d44a347c,5/26/2023,8:01:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Frost,Frosty,3,8,8,8,Reckless Driving
a899d680,5/26/2023,8:59:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Frost,Dry,1,1,7,7,Drunk Driving
d90ae9a7,5/26/2023,1:10:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Rain,Dry,3,7,8,13,Reckless Driving
c95d84f9,5/26/2023,2:35:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Storm,Wet,4,2,7,7,Mechanical Failure
c3db1dec,5/26/2023,4:24:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Clear,Dry,2,7,10,11,Reckless Driving
68eb8a24,5/26/2023,5:01:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Frost,Under Construction,5,0,14,14,Weather Conditions
faf808c2,5/26/2023,6:09:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Hail,Gravel,5,2,7,7,Speeding
b57da759,5/26/2023,6:41:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Clear,Frosty,2,7,10,11,Mechanical Failure
ac8bea44,5/26/2023,10:05:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Rain,Frosty,2,7,10,11,Mechanical Failure
ef3e4c30,5/26/2023,10:39:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Frost,Icy,4,4,8,8,Reckless Driving
0ff36d6f,5/26/2023,11:46:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Rain,Frosty,2,8,8,8,Mechanical Failure
a932a1bb,5/27/2023,12:16:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Storm,Gravel,4,10,7,7,Distracted Driving
e9e5482c,5/27/2023,1:21:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Frost,Dry,2,5,8,13,Drunk Driving
e63e5bc1,5/27/2023,2:51:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Clear,Under Construction,2,8,10,12,Reckless Driving
08ccdbb1,5/27/2023,2:54:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Rain,Under Construction,5,7,8,8,Speeding
e91fffff,5/27/2023,3:30:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Fog,Gravel,1,10,12,12,Weather Conditions
3e2fbe92,5/27/2023,3:54:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Rain,Wet,1,4,10,12,Speeding
0136254c,5/27/2023,4:45:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Storm,Dry,3,8,8,8,Reckless Driving
1f71d6a7,5/27/2023,5:14:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Hail,Dry,4,3,14,14,Mechanical Failure
f03db7d3,5/27/2023,6:20:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Storm,Under Construction,4,10,14,14,Drunk Driving
f6cfcbe8,5/27/2023,8:39:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Storm,Icy,1,3,7,7,Weather Conditions
f1c0837a,5/27/2023,1:26:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Frost,Icy,2,2,8,13,Speeding
9e7de880,5/27/2023,2:07:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Storm,Icy,3,4,12,12,Reckless Driving
838cfb3f,5/27/2023,2:53:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Frost,Dry,5,6,10,12,Mechanical Failure
0d223de9,5/27/2023,6:19:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Storm,Frosty,3,6,8,13,Weather Conditions
ddf4e070,5/27/2023,6:34:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Fog,Gravel,4,9,7,7,Speeding
41583c56,5/27/2023,6:39:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Hail,Frosty,3,1,7,7,Drunk Driving
601c806e,5/27/2023,6:40:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Frost,Wet,5,4,8,13,Weather Conditions
21012bcc,5/27/2023,6:49:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Frost,Frosty,1,2,8,8,Mechanical Failure
c6c78510,5/27/2023,7:41:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Rain,Frosty,1,10,8,13,Speeding
cfad22ea,5/27/2023,11:25:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Rain,Gravel,3,4,8,13,Weather Conditions
be562bd1,5/28/2023,3:51:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Frost,Wet,4,3,6,10,Speeding
ee0c3e48,5/28/2023,4:30:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Fog,Under Construction,1,9,10,12,Speeding
74c2fad8,5/28/2023,5:55:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Clear,Under Construction,1,2,6,10,Drunk Driving
6fb167fa,5/28/2023,8:01:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Frost,Wet,4,6,6,9,Distracted Driving
ba66a061,5/28/2023,10:37:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Hail,Frosty,4,7,10,12,Speeding
2bb2a69f,5/28/2023,10:59:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Frost,Under Construction,3,3,10,12,Mechanical Failure
3a8f8694,5/28/2023,12:42:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Rain,Wet,5,1,12,12,Speeding
dae784c8,5/28/2023,1:31:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Frost,Gravel,4,5,14,14,Drunk Driving
b84d4bfb,5/28/2023,1:37:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Clear,Under Construction,3,5,8,13,Distracted Driving
4979a665,5/28/2023,1:51:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Rain,Dry,2,5,6,10,Mechanical Failure
d4122054,5/28/2023,3:47:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Hail,Dry,3,4,10,12,Mechanical Failure
7bb0272e,5/28/2023,7:47:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Hail,Dry,1,8,8,8,Weather Conditions
7f1ddbfc,5/28/2023,8:12:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Frost,Wet,2,4,12,12,Drunk Driving
76fb09e6,5/28/2023,9:59:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Hail,Wet,4,3,6,9,Mechanical Failure
b4bed05f,5/28/2023,10:50:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Storm,Under Construction,3,0,10,12,Drunk Driving
250ce7b5,5/28/2023,11:35:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Rain,Wet,2,6,12,12,Drunk Driving
4dc1b081,5/29/2023,1:05:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Frost,Dry,1,5,14,14,Distracted Driving
7fdf882f,5/29/2023,1:17:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Storm,Icy,1,3,10,11,Reckless Driving
631b4f21,5/29/2023,2:52:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Clear,Icy,3,7,7,7,Weather Conditions
6f61c4fc,5/29/2023,5:38:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Rain,Gravel,2,5,12,12,Reckless Driving
34ed5840,5/29/2023,8:48:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Frost,Icy,3,9,7,7,Speeding
1c4eca1c,5/29/2023,11:07:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Rain,Frosty,5,2,8,8,Distracted Driving
234f6c4e,5/29/2023,1:20:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Frost,Frosty,1,4,8,8,Speeding
1aec6dca,5/29/2023,1:41:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Fog,Frosty,3,8,14,14,Reckless Driving
36cdc47e,5/29/2023,2:19:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Icy,1,1,6,9,Reckless Driving
6e7e2ec1,5/29/2023,2:41:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Fog,Under Construction,4,8,6,10,Distracted Driving
f05a57ef,5/29/2023,2:49:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Rain,Dry,1,4,8,8,Drunk Driving
e3749828,5/29/2023,4:15:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Rain,Frosty,2,2,6,10,Mechanical Failure
367d9d38,5/29/2023,4:27:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Gravel,5,10,6,9,Drunk Driving
9cbaeb74,5/29/2023,4:46:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Rain,Dry,4,0,7,10,Weather Conditions
bc4dcd1a,5/29/2023,9:10:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Storm,Dry,3,9,12,12,Distracted Driving
d892eeeb,5/29/2023,10:27:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Frost,Dry,2,1,6,9,Reckless Driving
06fabf6e,5/29/2023,11:17:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Rain,Dry,2,7,7,7,Mechanical Failure
45c30765,5/30/2023,12:06:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Rain,Icy,2,9,7,10,Distracted Driving
50191012,5/30/2023,1:02:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Clear,Under Construction,2,3,6,9,Weather Conditions
18d6059b,5/30/2023,1:04:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Frost,Gravel,4,8,6,9,Reckless Driving
3fc1cb91,5/30/2023,2:27:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Rain,Gravel,4,3,6,10,Mechanical Failure
f9d8978b,5/30/2023,4:53:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Fog,Wet,2,6,7,7,Reckless Driving
d7087084,5/30/2023,6:01:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Storm,Dry,5,2,8,13,Drunk Driving
e694fdd3,5/30/2023,7:11:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Rain,Frosty,3,7,6,9,Weather Conditions
8d013360,5/30/2023,8:00:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Storm,Frosty,3,4,10,12,Distracted Driving
f690cb4f,5/30/2023,8:19:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Storm,Under Construction,2,0,14,14,Drunk Driving
f77cda0b,5/30/2023,10:21:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Frost,Icy,5,8,8,13,Distracted Driving
cc45ec0f,5/30/2023,10:38:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Frosty,2,0,6,9,Drunk Driving
309e55cf,5/30/2023,4:20:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Clear,Icy,5,6,10,12,Distracted Driving
a9fac507,5/30/2023,5:18:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Frost,Gravel,2,0,12,12,Mechanical Failure
a3ff35a1,5/30/2023,7:02:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Rain,Wet,5,9,7,7,Speeding
d75a5813,5/30/2023,7:36:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Rain,Dry,5,6,14,14,Distracted Driving
80658271,5/30/2023,7:39:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Fog,Under Construction,3,3,8,13,Speeding
7a19771d,5/30/2023,11:23:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Storm,Dry,5,2,7,7,Distracted Driving
97cb6ea2,5/31/2023,1:32:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Clear,Frosty,3,7,12,12,Distracted Driving
cbd31908,5/31/2023,2:37:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Rain,Gravel,3,9,12,12,Reckless Driving
1a63ddf7,5/31/2023,3:24:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Hail,Frosty,5,1,10,11,Reckless Driving
5d3994ee,5/31/2023,4:49:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Frost,Wet,2,3,6,9,Drunk Driving
a058ce46,5/31/2023,10:05:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Hail,Frosty,1,0,10,11,Distracted Driving
f970b04d,5/31/2023,10:50:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Storm,Under Construction,3,1,10,12,Mechanical Failure
0e5f6e07,5/31/2023,2:25:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Rain,Gravel,4,4,6,10,Mechanical Failure
eb1ab7ec,5/31/2023,3:36:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Fog,Wet,2,1,6,9,Drunk Driving
49196420,5/31/2023,5:21:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Clear,Frosty,5,6,6,9,Reckless Driving
eaf21264,5/31/2023,6:01:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Storm,Dry,3,8,12,12,Drunk Driving
4fbd2e64,5/31/2023,6:05:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Frost,Wet,3,5,10,11,Reckless Driving
d0cc2b26,5/31/2023,6:24:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Clear,Wet,1,8,12,12,Weather Conditions
55f96afb,5/31/2023,7:09:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Fog,Icy,1,3,10,11,Reckless Driving
f98439f6,5/31/2023,7:18:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Frosty,4,8,6,9,Speeding
e713fe41,5/31/2023,7:22:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Storm,Gravel,3,8,7,10,Reckless Driving
8d5e7201,5/31/2023,7:43:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Storm,Gravel,5,5,14,14,Reckless Driving
c142b689,5/31/2023,8:03:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Frost,Under Construction,5,2,6,10,Drunk Driving
3a83c2e5,5/31/2023,8:47:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Fog,Icy,1,4,10,12,Reckless Driving
3b625407,06-01-2023,12:29:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Storm,Dry,2,4,10,11,Distracted Driving
3c88ef67,06-01-2023,12:46:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Frost,Wet,5,7,6,10,Distracted Driving
7b7649b1,06-01-2023,1:58:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Storm,Frosty,1,5,10,12,Weather Conditions
a0082b2f,06-01-2023,2:57:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Fog,Icy,1,1,8,8,Weather Conditions
ea0bcf0b,06-01-2023,3:44:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Fog,Wet,3,7,6,9,Mechanical Failure
129e497f,06-01-2023,4:00:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Frost,Wet,1,4,7,10,Mechanical Failure
191c5e12,06-01-2023,4:53:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Hail,Gravel,4,10,8,8,Speeding
9d83aad8,06-01-2023,4:55:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Frost,Dry,1,3,7,7,Drunk Driving
072770df,06-01-2023,7:19:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Clear,Under Construction,3,7,7,10,Drunk Driving
28507cca,06-01-2023,8:19:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Clear,Wet,3,9,12,12,Weather Conditions
907163fe,06-01-2023,10:07:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Rain,Dry,4,2,12,12,Weather Conditions
bcd51c36,06-01-2023,4:33:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Storm,Dry,4,7,6,10,Drunk Driving
9dc0f1c6,06-01-2023,4:55:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Hail,Wet,3,0,8,8,Distracted Driving
72c79f70,06-01-2023,7:04:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Storm,Gravel,2,0,8,8,Drunk Driving
915a777e,06-01-2023,7:20:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Clear,Icy,1,4,6,10,Weather Conditions
f429b200,06-01-2023,8:46:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Frost,Wet,5,0,6,10,Mechanical Failure
f0269bf4,06-02-2023,1:35:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Rain,Dry,4,5,14,14,Mechanical Failure
446f6c97,06-02-2023,4:07:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Frost,Icy,4,9,10,11,Reckless Driving
fd110fb8,06-02-2023,5:41:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Hail,Dry,1,2,7,7,Drunk Driving
f62c1d9f,06-02-2023,8:15:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Rain,Wet,2,4,12,12,Reckless Driving
f0cfbd04,06-02-2023,8:37:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Fog,Gravel,2,5,6,9,Weather Conditions
1c193a5d,06-02-2023,11:17:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Fog,Frosty,4,0,8,13,Distracted Driving
b6c959f5,06-02-2023,12:18:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Frost,Gravel,3,10,7,10,Mechanical Failure
92ece036,06-02-2023,4:07:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Frost,Icy,1,8,6,10,Mechanical Failure
88c1b8bf,06-02-2023,5:06:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Rain,Under Construction,4,10,7,10,Drunk Driving
1707632f,06-02-2023,8:00:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Clear,Gravel,2,1,10,11,Speeding
38202730,06-02-2023,9:14:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Rain,Wet,5,3,8,8,Distracted Driving
16892156,06-02-2023,10:11:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Fog,Wet,4,4,7,10,Drunk Driving
